CIIU;Fecha;Mes;Nit;Ingresos_Ordinarios;Costo_de_ventas;Anio;Tasa_desempleo;Var_Tasa_desempleo;Indice_Precios_Vivienda_Nueva;Var_Indice_Precios_Vivienda_Nueva;Indice_Real_Precios_Vivienda_Usada;Var_Indice_Real_Precios_Vivienda_Usada;Inflacion;Variacion_PIB_Real;Salario_Minimo;Var_Salario_Minimo;TRM;Var_TRM;UVR;Var_UVR;Var_IPP;Var_ICCV;Var_FIVI
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900475730;309200229;266427486;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900475730;341200119;275606370;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900482242;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900482242;0;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900482807;12075463;11321775;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900482807;1774045;1744839;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900484984;81073420;77871267;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900484984;15255394;14257563;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900490337;571541;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900490337;436634;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900497730;13281035;11720889;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900497730;11344029;10253625;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900506565;40767307;35369204;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900506565;43212832;41653400;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900507569;65173327;60035699;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900507569;25554706;35337682;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900521579;806648;1342285;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900521579;1722988;1204832;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900526959;112915308;101619213;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900526959;63706983;58120731;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900532635;12784212;12528528;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900532635;15365998;15453381;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4112 - Construccion de edificios no residenciales;31/12/2016;12;900536058;2655;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4112 - Construccion de edificios no residenciales;31/12/2017;12;900536058;65591498;39145149;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900536166;36535543;35216434;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900536166;1137092;425384;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900546269;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900546269;847769;836083;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900546946;1523812;6275274;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900546946;541495;7307605;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900550668;10450207;9999537;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900550668;3036817;3024926;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900554183;5746203;4954084;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900554183;1626800;1461435;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4112 - Construccion de edificios no residenciales;31/12/2016;12;900561130;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4112 - Construccion de edificios no residenciales;31/12/2017;12;900561130;0;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900577684;2966100;2860185;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900577684;556584;513829;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900588674;12590413;11606325;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900588674;864119;781630;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900595826;131952599;109107046;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900595826;56247248;55589543;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900596891;3355456;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900596891;1791252;1219993;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4112 - Construccion de edificios no residenciales;31/12/2016;12;900601152;6078672;5878755;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4112 - Construccion de edificios no residenciales;31/12/2017;12;900601152;7753524;7662983;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900621491;29377684;28419742;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900621491;506716;456023;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4112 - Construccion de edificios no residenciales;31/12/2016;12;900626786;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4112 - Construccion de edificios no residenciales;31/12/2017;12;900626786;0;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900657570;99992677;90605782;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900657570;123240392;105805977;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900662246;15758893;15406965;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900662246;5823601;5823601;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900674442;7238385;6453391;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900674442;464118;253504;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900680595;7817398;6770838;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900680595;45;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900686320;69380761;68296595;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900686320;13307943;13166457;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900692786;17024118;14368814;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900692786;54496146;54683529;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900711610;44752942;37399285;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900711610;41486518;27335911;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2016;12;900749166;260150150;228543918;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4210 - Construccion de carreteras y vias de ferrocarril;31/12/2017;12;900749166;303767298;288106955;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900753316;1501937;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900753316;1499309;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900773249;46737;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900773249;0;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900773269;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900773269;0;62666;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900773646;0;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900773646;11314088;10096750;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4111 - Construccion de edificios residenciales;31/12/2016;12;900780646;4384;0;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4111 - Construccion de edificios residenciales;31/12/2017;12;900780646;0;0;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
F4290 - Construccion de otras obras de ingenieria civil;31/12/2016;12;900797732;60477828;52511914;2016;8.742756069;0.153838979;168.3864774;0.012242124;132.0091513;0.044706801;5.75;2.087;689455;7.00;3000.71;-0.047233344;242.4513;6.21;0.016154057;3.16;5.2
F4290 - Construccion de otras obras de ingenieria civil;31/12/2017;12;900797732;154082964;167124425;2017;8.627388932;-0.115367137;171.7292484;0.019851778;134.8686425;0.02166131;4.09;1.359;737717;7.00;2984;-0.005568682;252.3767;4.09;0.018591701;4.77;9.6
